type;niveau;categorie;allemand;francais;anglais;exemple_de;exemple_fr;exemple_en
verbe;B1;;exportieren;exporter;to export;Deutschland exportiert viele Maschinen.;L'Allemagne exporte beaucoup de machines.;Germany exports many machines.
verbe;B1;;importieren;importer;to import;Wir importieren Kaffee aus Brasilien.;Nous importons du café du Brésil.;We import coffee from Brazil.
verbe;B1;;konsumieren;consommer;to consume;Wir konsumieren zu viel Zucker.;Nous consommons trop de sucre.;We consume too much sugar.
verbe;B1;;finanzieren;financer;to finance;Die Bank finanziert das Projekt.;La banque finance le projet.;The bank finances the project.
verbe;B1;;sich verschulden;s'endetter;to get into debt;Viele Studenten verschulden sich bei der Bank.;Beaucoup d'étudiants s'endettent auprès de la banque.;Many students go into debt with the bank.
verbe;B1;;anlegen;investir, placer (de l'argent);to invest, to place (money);Ich lege mein Geld in Aktien an.;Je place mon argent en actions.;I invest my money in stocks.
verbe;B1;;verwalten;gérer;to manage;Er verwaltet das Budget.;Il gère le budget.;He manages the budget.
verbe;B1;;beaufsichtigen;superviser;to supervise;Sie beaufsichtigt die Kinder im Pool.;Elle surveille les enfants à la piscine.;She supervises the children in the pool.
verbe;B1;;delegieren;déléguer;to delegate;Der Chef delegiert Aufgaben.;Le patron délègue des tâches.;The boss delegates tasks.
verbe;B1;;koordinieren;coordonner;to coordinate;Sie koordiniert das Team.;Elle coordonne l'équipe.;She coordinates the team.
verbe;B1;;durchführen;réaliser, mettre en œuvre;to carry out, to implement;Wir führen eine Umfrage durch.;Nous réalisons une enquête.;We're carrying out a survey.
verbe;B1;;umsetzen;mettre en œuvre;to implement;Wir setzen die Idee um.;Nous mettons l'idée en œuvre.;We're implementing the idea.
verbe;B1;;verwirklichen;concrétiser, réaliser (un rêve, un projet);to realize (a project, a dream);Ich verwirkliche meinen Traum.;Je réalise mon rêve.;I'm making my dream come true.
verbe;B1;;scheitern;échouer;to fail;Das Projekt scheitert oft an Geldmangel.;Le projet échoue souvent par manque d'argent.;The project often fails due to lack of money.
verbe;B1;;versagen;échouer, faillir;to fail;Die Bremsen versagen manchmal.;Les freins lâchent parfois.;The brakes sometimes fail.
verbe;B1;;bewältigen;surmonter, gérer (une tâche);to manage, to cope with;Ich bewältige den Stress gut.;Je gère bien le stress.;I cope well with stress.
verbe;B1;;beheben;résoudre (un problème);to fix, to resolve (a problem);Der Techniker behebt den Fehler.;Le technicien résout l'erreur.;The technician fixes the error.
verbe;B1;;verursachen;causer;to cause;Der Stau verursacht Verspätungen.;Le bouchon cause des retards.;The traffic jam causes delays.
verbe;B1;;auslösen;déclencher;to trigger;Der Rauch löst den Alarm aus.;La fumée déclenche l'alarme.;The smoke triggers the alarm.
verbe;B1;;hervorrufen;provoquer;to provoke, to cause;Der Film ruft starke Gefühle hervor.;Le film provoque de fortes émotions.;The movie evokes strong feelings.
verbe;B1;;resultieren;résulter (aus);to result (from);Der Erfolg resultiert aus harter Arbeit.;Le succès résulte d'un travail acharné.;Success results from hard work.
verbe;B1;;führen;mener à, conduire (zu);to lead (to);Der Weg führt zum Bahnhof.;Le chemin mène à la gare.;The path leads to the station.
verbe;B1;;begründen;justifier, fonder;to justify;Ich begründe meine Entscheidung.;Je justifie ma décision.;I'm justifying my decision.
verbe;B1;;rechtfertigen;justifier;to justify;Er rechtfertigt sein Verhalten.;Il justifie son comportement.;He's justifying his behavior.
verbe;B1;;widerlegen;réfuter;to refute;Ich widerlege dieses Argument.;Je réfute cet argument.;I'm refuting this argument.
verbe;B1;;beweisen;prouver;to prove;Ich beweise dir meine Unschuld.;Je te prouve mon innocence.;I prove my innocence to you.
verbe;B1;;nachweisen;démontrer, prouver;to demonstrate, to prove;Die Studie weist uns den Effekt nach.;L'étude nous démontre l'effet.;The study demonstrates the effect to us.
verbe;B1;;belegen;prouver, attester;to prove, to substantiate;Diese Zahlen belegen den Trend.;Ces chiffres attestent la tendance.;These figures substantiate the trend.
verbe;B1;;dokumentieren;documenter;to document;Ich dokumentiere jeden Schritt.;Je documente chaque étape.;I'm documenting every step.
verbe;B1;;veröffentlichen;publier;to publish;Sie veröffentlicht ein neues Buch.;Elle publie un nouveau livre.;She's publishing a new book.
verbe;B1;;verbreiten;diffuser, répandre;to spread;Er verbreitet die Nachricht schnell.;Il répand la nouvelle rapidement.;He spreads the news quickly.
verbe;B1;;übertragen;transmettre, retransmettre;to transmit, to broadcast;Der Sender überträgt das Spiel live.;La chaîne retransmet le match en direct.;The channel broadcasts the game live.
verbe;B1;;senden;envoyer, émettre;to send, to broadcast;Der Kanal sendet Nachrichten um acht.;La chaîne diffuse les infos à huit heures.;The channel broadcasts the news at eight.
verbe;B1;;empfangen;recevoir (un signal, un invité);to receive (a signal, a guest);Wir empfangen heute Gäste.;Nous recevons des invités aujourd'hui.;We're receiving guests today.
verbe;B1;;begrüßen;accueillir, saluer;to greet, to welcome;Ich begrüße die Gäste an der Tür.;J'accueille les invités à la porte.;I greet the guests at the door.
verbe;B1;;verabschieden;adopter (une loi, une décision);to adopt (a law, a decision);Das Parlament verabschiedet das Gesetz.;Le parlement adopte la loi.;Parliament is adopting the law.
verbe;B1;;beschließen;décider, adopter (une résolution);to decide, to resolve;Wir beschließen den neuen Plan.;Nous décidons du nouveau plan.;We're deciding on the new plan.
verbe;B1;;festlegen;fixer, déterminer;to set, to determine;Wir legen den Termin fest.;Nous fixons la date.;We're setting the date.
verbe;B1;;vereinbaren;convenir, s'accorder sur;to agree on;Wir vereinbaren einen Termin.;Nous convenons d'un rendez-vous.;We're arranging an appointment.
verbe;B1;;anordnen;ordonner, disposer;to order, to arrange;Der Chef ordnet eine Pause an.;Le chef ordonne une pause.;The boss orders a break.
verbe;B1;;befehlen;ordonner;to command, to order;Der General befiehlt den Soldaten den Angriff.;Le général ordonne l'attaque aux soldats.;The general orders the soldiers to attack.
verbe;B1;;gehorchen;obéir;to obey;Der Hund gehorcht seinem Besitzer.;Le chien obéit à son maître.;The dog obeys its owner.
verbe;B1;;sich widersetzen;s'opposer, résister;to oppose, to resist;Ich widersetze mich dieser Regel.;Je m'oppose à cette règle.;I'm opposing this rule.
verbe;B1;;sich wehren;se défendre;to defend oneself;Ich wehre mich gegen die Kritik.;Je me défends contre la critique.;I'm defending myself against the criticism.
verbe;B1;;kämpfen;lutter, combattre;to fight, to struggle;Sie kämpft für ihre Rechte.;Elle lutte pour ses droits.;She's fighting for her rights.
verbe;B1;;verteidigen;défendre;to defend;Er verteidigt seine Meinung.;Il défend son opinion.;He defends his opinion.
verbe;B1;;angreifen;attaquer;to attack;Der Hund greift den Postboten an.;Le chien attaque le facteur.;The dog attacks the mailman.
verbe;B1;;bedrohen;menacer;to threaten;Der Klimawandel bedroht viele Arten.;Le changement climatique menace de nombreuses espèces.;Climate change threatens many species.
verbe;B1;;gefährden;mettre en danger;to endanger;Rauchen gefährdet die Gesundheit.;Fumer met en danger la santé.;Smoking endangers health.
verbe;B1;;riskieren;risquer;to risk;Ich riskiere nicht gern etwas.;Je n'aime pas risquer quelque chose.;I don't like to risk anything.
verbe;B1;;wagen;oser;to dare;Ich wage einen Neuanfang.;J'ose un nouveau départ.;I'm daring to make a new start.
verbe;B1;;sich trauen;oser;to dare;Ich traue mich nicht, das zu fragen.;Je n'ose pas demander ça.;I don't dare ask that.
verbe;B1;;zögern;hésiter;to hesitate;Ich zögere bei dieser Entscheidung.;J'hésite face à cette décision.;I hesitate with this decision.
verbe;B1;;zweifeln;douter;to doubt;Ich zweifle manchmal an mir selbst.;Je doute parfois de moi-même.;I sometimes doubt myself.
verbe;B1;;nachdenken;réfléchir;to think about, to reflect;Ich denke über das Problem nach.;Je réfléchis au problème.;I'm thinking about the problem.
verbe;B1;;grübeln;ruminer, se creuser la tête;to brood, to rack one's brain;Ich grüble über die Antwort.;Je me creuse la tête sur la réponse.;I'm racking my brain over the answer.
verbe;B1;;sich vertiefen;s'approfondir, se plonger dans;to delve into, to immerse oneself;Ich vertiefe mich in das Buch.;Je me plonge dans le livre.;I'm immersing myself in the book.
verbe;B1;;begreifen;comprendre, saisir;to understand, to grasp;Ich begreife das Problem nicht.;Je ne saisis pas le problème.;I don't grasp the problem.
verbe;B1;;erfassen;saisir, comprendre;to grasp, to understand;Ich erfasse die Situation schnell.;Je saisis vite la situation.;I grasp the situation quickly.
verbe;B1;;wahrnehmen;percevoir;to perceive;Ich nehme die Veränderung wahr.;Je perçois le changement.;I perceive the change.
verbe;B1;;registrieren;enregistrer, remarquer;to register, to notice;Ich registriere jede Veränderung.;Je remarque chaque changement.;I notice every change.
verbe;B1;;übersehen;ne pas remarquer, laisser passer;to overlook;Ich übersehe leicht Details.;Les détails m'échappent facilement.;I easily overlook details.
verbe;B1;;ignorieren;ignorer;to ignore;Ich ignoriere die Kritik.;J'ignore la critique.;I'm ignoring the criticism.
verbe;B1;;vernachlässigen;négliger;to neglect;Ich vernachlässige meine Freunde nicht.;Je ne néglige pas mes amis.;I don't neglect my friends.
verbe;B1;;verpassen;manquer, rater;to miss;Ich verpasse den Bus.;Je rate le bus.;I'm missing the bus.
verbe;B1;;versäumen;manquer, omettre;to miss, to fail to do;Ich versäume die Anmeldefrist nicht.;Je ne manque pas le délai d'inscription.;I won't miss the registration deadline.
verbe;B1;;nachholen;rattraper;to catch up on, to make up for;Ich hole den Stoff nach.;Je rattrape la matière.;I'm catching up on the material.
verbe;B1;;wiederholen;répéter;to repeat;Ich wiederhole die Grammatik.;Je répète la grammaire.;I'm reviewing the grammar.
verbe;B1;;üben;s'exercer;to practice;Ich übe jeden Tag Klavier.;Je m'exerce au piano tous les jours.;I practice piano every day.
verbe;B1;;trainieren;s'entraîner;to train;Ich trainiere meine Ausdauer.;J'entraîne mon endurance.;I train my endurance.
verbe;B1;;sich qualifizieren;se qualifier;to qualify;Die Mannschaft qualifiziert sich fürs Finale.;L'équipe se qualifie pour la finale.;The team is qualifying for the final.
verbe;B1;;abschneiden;se classer, s'en sortir (résultat);to do, to perform (result);Er schneidet gut bei der Prüfung ab.;Il s'en sort bien à l'examen.;He does well on the exam.
verbe;B1;;durchfallen;échouer (à un examen);to fail (an exam);Ich falle bei der Prüfung durch.;J'échoue à l'examen.;I'm failing the exam.
verbe;B1;;absolvieren;accomplir, terminer (des études);to complete (studies);Ich absolviere ein Praktikum.;J'accomplis un stage.;I'm completing an internship.
verbe;B1;;erwerben;acquérir;to acquire;Ich erwerbe neue Kenntnisse.;J'acquiers de nouvelles connaissances.;I'm acquiring new knowledge.
verbe;B1;;sich aneignen;s'approprier, acquérir;to acquire, to appropriate;Ich eigne mir neues Wissen an.;Je m'approprie de nouvelles connaissances.;I'm acquiring new knowledge.
verbe;B1;;beherrschen;maîtriser;to master;Ich beherrsche drei Sprachen.;Je maîtrise trois langues.;I master three languages.
verbe;B1;;beherzigen;prendre à cœur;to take to heart;Ich beherzige deinen Rat.;Je prends ton conseil à cœur.;I'm taking your advice to heart.
verbe;B1;;befolgen;suivre (un conseil, une règle);to follow (advice, a rule);Ich befolge die Regeln.;Je suis les règles.;I follow the rules.
verbe;B1;;einhalten;respecter (une règle, un délai);to comply with, to keep (a deadline);Ich halte die Frist ein.;Je respecte le délai.;I'm meeting the deadline.
verbe;B1;;verletzen;blesser, violer (une règle);to hurt, to violate (a rule);Er verletzt oft die Regeln.;Il enfreint souvent les règles.;He often breaks the rules.
verbe;B1;;missachten;ignorer, ne pas respecter;to disregard;Er missachtet die Vorschriften.;Il ne respecte pas les règlements.;He disregards the regulations.
verbe;B1;;verstoßen;enfreindre (gegen);to violate (against);Er verstößt gegen die Regeln.;Il enfreint les règles.;He violates the rules.
verbe;B1;;bestrafen;punir;to punish;Der Lehrer bestraft Unpünktlichkeit.;Le professeur punit le manque de ponctualité.;The teacher punishes lateness.
verbe;B1;;belohnen;récompenser;to reward;Ich belohne gute Leistungen.;Je récompense les bonnes performances.;I reward good performance.
verbe;B1;;loben;louer, féliciter;to praise;Der Lehrer lobt die Schüler.;Le professeur félicite les élèves.;The teacher praises the students.
verbe;B1;;tadeln;réprimander;to reprimand;Der Chef tadelt Verspätungen.;Le patron réprimande les retards.;The boss reprimands lateness.
verbe;B1;;beschimpfen;insulter;to insult;Er beschimpft niemanden.;Il n'insulte personne.;He doesn't insult anyone.
verbe;B1;;beleidigen;offenser, insulter;to offend, to insult;Ich beleidige dich nicht.;Je ne t'offense pas.;I'm not offending you.
verbe;B1;;verspotten;se moquer de;to mock;Die Kinder verspotten ihn nicht.;Les enfants ne se moquent pas de lui.;The children don't mock him.
verbe;B1;;necken;taquiner;to tease;Er neckt seine Schwester gern.;Il aime taquiner sa sœur.;He likes to tease his sister.
verbe;B1;;trösten;consoler;to console;Ich tröste meinen Freund.;Je console mon ami.;I'm consoling my friend.
verbe;B1;;beruhigen;calmer, rassurer;to calm, to reassure;Ich beruhige das Baby.;Je calme le bébé.;I'm calming the baby.
verbe;B1;;sich aufregen;s'énerver, s'exciter;to get upset, to get worked up;Ich rege mich über die Kritik auf.;Je m'énerve à cause de la critique.;I get worked up about the criticism.
verbe;B1;;beunruhigen;inquiéter;to worry (someone);Die Nachricht beunruhigt mich.;La nouvelle m'inquiète.;The news worries me.
verbe;B1;;erschrecken;avoir peur, être effrayé;to be frightened;Ich erschrecke meine Schwester.;J'effraie ma sœur.;I scare my sister.
verbe;B1;;sich ängstigen;avoir peur, s'angoisser;to be afraid, to be anxious;Ich ängstige mich vor der Prüfung.;J'ai peur de l'examen.;I'm afraid of the exam.
verbe;B1;;genesen;guérir, se rétablir;to recover, to heal;Er genest langsam von der Krankheit.;Il se rétablit lentement de la maladie.;He's slowly recovering from the illness.
verbe;B1;;heilen;guérir (quelqu'un, quelque chose);to heal, to cure (someone/something);Der Arzt heilt die Wunde.;Le médecin guérit la blessure.;The doctor heals the wound.
verbe;B1;;sich erkälten;attraper un rhume;to catch a cold;Ich erkälte mich im Winter oft.;J'attrape souvent un rhume en hiver.;I often catch a cold in winter.
verbe;B1;;bluten;saigner;to bleed;Meine Hand blutet.;Ma main saigne.;My hand is bleeding.
verbe;B1;;schwitzen;transpirer;to sweat;Ich schwitze bei der Hitze.;Je transpire à cause de la chaleur.;I'm sweating in the heat.
verbe;B1;;frieren;avoir froid;to be cold, to freeze;Ich friere im Winter oft.;J'ai souvent froid en hiver.;I'm often cold in winter.
verbe;B1;;verhungern;mourir de faim;to starve;Ich verhungere gleich, wir müssen essen!;Je meurs de faim, il faut qu'on mange !;I'm starving, we need to eat!
verbe;B1;;ersticken;étouffer;to suffocate;Ich ersticke fast vor Rauch.;J'étouffe presque à cause de la fumée.;I'm almost suffocating from smoke.
